,GEOID,geometry,P_WrkAge,Pct_AO1,R_HiWageWk,D1B,D1C,D3A,D3AMM,D3APO,D3B,D4A,D5AR,D5CRI
2673,360610036012,"POLYGON ((-73.990914 40.722181, -73.990274 40.723426, -73.989392 40.723174, -73.990041 40.721921, -73.990629 40.720766, -73.991506 40.721028, -73.990914 40.722181))",0.716,0.209401709,245.0,172.8670338,43.84308827,43.51122071,43.48710892,0.024111789,0.0,248.11,681587.0,0.558402329
2674,360610038001,"POLYGON ((-73.990359 40.728929, -73.989902 40.729558, -73.989732 40.729775, -73.989651 40.729879, -73.989482 40.730133, -73.988913 40.729906, -73.987239 40.729192, -73.987672 40.728595, -73.988119 40.727986, -73.988539 40.727402, -73.990232 40.728117, -73.99079 40.728352, -73.990359 40.728929))",0.797,0.170299728,646.0,127.4848399,95.07901609,37.81632727,35.46994,2.346387273,87.74904904,186.42,738955.0,0.605402088
2675,360610038002,"POLYGON ((-73.991085 40.727999, -73.99079 40.728352, -73.990232 40.728117, -73.988539 40.727402, -73.988984 40.726792, -73.991285 40.727762, -73.991085 40.727999))",0.89,0.0,295.0,137.6996271,42.73436702,29.60225465,22.24458235,7.357672298,101.3469255,139.48,712764.0,0.583944644
2676,360610038003,"POLYGON ((-73.991638 40.726833, -73.991548 40.727089, -73.991364 40.72756, -73.991285 40.727762, -73.988984 40.726792, -73.989429 40.726188, -73.98987 40.725582, -73.991794 40.726391, -73.991638 40.726833))",0.779,0.507186858,459.0,295.2960244,92.21570099,19.67949126,13.4269264,6.25256487,82.31248066,249.45,727098.0,0.595688029
2677,360610039001,"POLYGON ((-74.011978 40.724333, -74.011732 40.724308, -74.011439 40.724284, -74.011235 40.724266, -74.011056 40.725148, -74.010943 40.725662, -74.010923 40.725794, -74.010916 40.725832, -74.010812 40.72579, -74.010041 40.725206, -74.009644 40.724929, -74.009317 40.724702, -74.008644 40.724222, -74.008302 40.723977, -74.007912 40.7237, -74.007938 40.723516, -74.007985 40.72328, -74.008117 40.722627, -74.008233 40.721966, -74.008346 40.721322, -74.009181 40.7214, -74.009919 40.721463, -74.010683 40.721523, -74.011743 40.721623, -74.01163 40.72231, -74.011842 40.722334, -74.012376 40.722387, -74.011978 40.724333))",0.624,0.467391304,795.0,77.07385082,38.86258957,52.89561694,32.547067,6.262063484,129.0035782,433.18,745294.0,0.610595428
2678,360610039002,"POLYGON ((-74.016302 40.720758, -74.012784 40.720312, -74.012669 40.720856, -74.016222 40.721275, -74.016153 40.72163, -74.013147 40.721257, -74.013062 40.721579, -74.01254 40.721503, -74.012481 40.721774, -74.012376 40.722387, -74.011842 40.722334, -74.01163 40.72231, -74.011743 40.721623, -74.010683 40.721523, -74.009919 40.721463, -74.01007 40.720755, -74.010182 40.720115, -74.010293 40.719451, -74.010401 40.718802, -74.011438 40.718931, -74.012292 40.719039, -74.012555 40.71907, -74.013046 40.719086, -74.01291 40.719717, -74.013447 40.719782, -74.01339 40.720043, -74.016381 40.720447, -74.016302 40.720758))",0.601,0.197026022,576.0,103.1388399,574.0175955,25.34022249,7.672946008,6.48509967,0.0,150.21,695638.0,0.569913862
2679,360610039004,"POLYGON ((-74.012688 40.717298, -74.012292 40.719039, -74.011438 40.718931, -74.010401 40.718802, -74.010527 40.718114, -74.010693 40.71747, -74.010834 40.716925, -74.010968 40.716303, -74.011377 40.716489, -74.011627 40.716602, -74.01256 40.717034, -74.012731 40.717114, -74.012688 40.717298))",0.519,0.244859813,640.0,75.96804764,221.7460444,43.16628835,41.96033262,1.144645535,162.6355637,0.0,770205.0,0.631004209
2680,360610041001,"POLYGON ((-73.995966 40.720344, -73.995889 40.720539, -73.995752 40.720893, -73.995464 40.721619, -73.994706 40.721308, -73.993795 40.720937, -73.994035 40.720323, -73.994265 40.719782, -73.994378 40.719519, -73.994721 40.719654, -73.99526 40.719867, -73.995424 40.719934, -73.99603 40.720181, -73.995966 40.720344))",0.817,0.21042471,314.0,153.1553957,220.2387042,43.57203778,30.64288924,12.8800552,99.6132655,166.3,789285.0,0.64663584
2681,360610041002,"POLYGON ((-73.996327 40.717596, -73.996165 40.717845, -73.996008 40.718115, -73.995879 40.718366, -73.995755 40.718637, -73.995699 40.718777, -73.99526 40.719867, -73.994721 40.719654, -73.994378 40.719519, -73.994422 40.719392, -73.994808 40.718457, -73.995429 40.717279, -73.996059 40.716232, -73.996984 40.716541, -73.996327 40.717596))",0.663,0.14527845,216.0,115.5243933,262.1276963,36.56901461,18.18345895,18.02189901,184.9578969,190.44,747906.0,0.612735355
2682,360610041003,"POLYGON ((-73.997108 40.71787, -73.996936 40.718133, -73.996771 40.718417, -73.996632 40.718691, -73.996512 40.718962, -73.996478 40.719048, -73.99603 40.720181, -73.995424 40.719934, -73.99526 40.719867, -73.995699 40.718777, -73.995755 40.718637, -73.995879 40.718366, -73.996008 40.718115, -73.996165 40.717845, -73.996327 40.717596, -73.996984 40.716541, -73.997763 40.716814, -73.997108 40.71787))",0.671,0.10955414,369.0,258.3007325,258.7202789,29.56730505,28.40917855,1.1581265,89.50323161,250.79,727420.0,0.595951834
2683,360610041005,"POLYGON ((-73.999423 40.71868, -73.999234 40.718913, -73.998524 40.719786, -73.997655 40.720836, -73.997349 40.720705, -73.996836 40.720505, -73.997303 40.719324, -73.997373 40.719169, -73.997559 40.718794, -73.99774 40.71847, -73.997931 40.718158, -73.998589 40.717099, -73.999313 40.71755, -73.999956 40.718017, -73.999423 40.71868))",0.769,0.179755672,361.0,106.7697942,148.0861828,36.28414927,33.44093632,2.843212949,109.9479779,272.25,725098.0,0.594049494
2684,360610042002,"POLYGON ((-73.990027 40.732756, -73.989868 40.733528, -73.988909 40.733122, -73.988864 40.733103, -73.988393 40.732904, -73.987683 40.732604, -73.988153 40.731965, -73.988613 40.731323, -73.990212 40.731996, -73.990027 40.732756))",0.829,0.16374269,279.0,124.7619564,147.7053719,42.1427582,33.37682719,8.765931018,243.5609076,175.69,720932.0,0.590636424
2685,360610043001,"POLYGON ((-73.995882 40.724403, -73.995329 40.725084, -73.994908 40.724951, -73.99418 40.724693, -73.993458 40.724433, -73.992604 40.724136, -73.992618 40.724099, -73.993089 40.722819, -73.993259 40.722353, -73.994153 40.722723, -73.994909 40.723036, -73.995705 40.723366, -73.996476 40.723686, -73.995882 40.724403))",0.794,0.081818182,672.0,115.3425605,133.3812089,31.63893985,25.08932055,6.5496193,47.90346446,303.09,649477.0,0.532095638
2686,360610043003,"POLYGON ((-73.998812 40.723021, -73.997785 40.724235, -73.996772 40.725432, -73.995846 40.725208, -73.995329 40.725084, -73.995882 40.724403, -73.996476 40.723686, -73.995705 40.723366, -73.994909 40.723036, -73.995464 40.721619, -73.996268 40.721952, -73.997123 40.722301, -73.997659 40.722527, -73.99798 40.722663, -73.998812 40.723021))",0.753,0.171779141,574.0,90.53983797,862.6887132,37.34899264,35.06418329,2.284809351,111.7201085,305.78,681415.0,0.558261415
2701,360610045001,"POLYGON ((-74.001425 40.719938, -74.000661 40.72084, -73.999853 40.721792, -73.998812 40.723021, -73.99798 40.722663, -73.997659 40.722527, -73.997123 40.722301, -73.997399 40.721449, -73.997481 40.721251, -73.997574 40.721029, -73.997655 40.720836, -73.998524 40.719786, -73.999234 40.718913, -73.999423 40.71868, -73.999956 40.718017, -74.000532 40.71843, -74.001273 40.718961, -74.001884 40.719398, -74.001425 40.719938))",0.665,0.26450116,436.0,39.14022054,321.219741,39.813345,35.91021253,3.90313247,148.1019671,203.85,708449.0,0.580409503
2702,360610047002,"POLYGON ((-74.005386 40.722112, -74.005364 40.722184, -74.005059 40.722978, -74.004786 40.723625, -74.004575 40.724173, -74.00438 40.724055, -74.003635 40.723682, -74.002982 40.723308, -74.002174 40.72293, -74.002026 40.722858, -74.001403 40.722556, -74.000657 40.722183, -73.999853 40.721792, -74.000661 40.72084, -74.001425 40.719938, -74.001884 40.719398, -74.0026 40.719903, -74.003259 40.720377, -74.003512 40.720557, -74.003929 40.720854, -74.004635 40.721354, -74.005227 40.721744, -74.00531 40.721824, -74.005353 40.72189, -74.00538 40.721962, -74.005392 40.722037, -74.005386 40.722112))",0.703,0.216145833,630.0,48.49445277,221.2600644,39.36240168,32.23163923,5.952164518,168.9480756,280.29,731218.0,0.599063413
2703,360610048003,"POLYGON ((-73.986213 40.734618, -73.985787 40.735205, -73.984347 40.734598, -73.984773 40.734012, -73.985242 40.733372, -73.985545 40.733499, -73.986679 40.733978, -73.986213 40.734618))",0.795,0.086614173,253.0,83.78796408,98.75010053,35.09235536,29.83870777,5.253647591,0.0,0.0,814213.0,0.66705855
2704,360610050001,"POLYGON ((-73.988578 40.737147, -73.988159 40.737732, -73.987726 40.738317, -73.986835 40.737941, -73.98612 40.73764, -73.986535 40.73705, -73.986961 40.736465, -73.987387 40.735879, -73.989016 40.73656, -73.988578 40.737147))",0.634,0.131707317,547.0,125.1492489,263.7153993,58.44047424,29.9254503,28.51502395,709.8237984,250.79,931494.0,0.763143105
2705,360610050002,"POLYGON ((-73.989957 40.735052, -73.989946 40.735201, -73.989933 40.735275, -73.989916 40.735349, -73.989455 40.735987, -73.989016 40.73656, -73.987387 40.735879, -73.987817 40.735292, -73.988286 40.734659, -73.988779 40.733966, -73.988843 40.733994, -73.98888 40.73401, -73.989903 40.734435, -73.98995 40.734902, -73.989957 40.735052))",0.667,0.36689038,290.0,116.4345683,408.1607395,38.40379584,30.39849646,8.005299385,148.8873601,217.26,904650.0,0.741150678
2706,360610052001,"POLYGON ((-73.991211 40.735888, -73.991109 40.736031, -73.990929 40.736284, -73.990752 40.736531, -73.990331 40.737132, -73.990123 40.737796, -73.989952 40.738488, -73.989765 40.739177, -73.989582 40.739865, -73.987302 40.738903, -73.987726 40.738317, -73.988159 40.737732, -73.988578 40.737147, -73.989016 40.73656, -73.989455 40.735987, -73.989916 40.735349, -73.989933 40.735275, -73.989946 40.735201, -73.989957 40.735052, -73.98995 40.734902, -73.989903 40.734435, -73.990754 40.734839, -73.991198 40.735011, -73.991715 40.735215, -73.991211 40.735888))",0.632,0.250564334,336.0,68.36060438,804.517948,45.2614534,26.80708652,18.45436688,495.9521258,297.73,788919.0,0.646335988
2707,360610054001,"POLYGON ((-73.995446 40.739272, -73.995018 40.73986, -73.994593 40.740442, -73.994165 40.741031, -73.994028 40.741219, -73.993739 40.741617, -73.990518 40.740262, -73.990798 40.739875, -73.990945 40.739673, -73.991375 40.739088, -73.991798 40.738504, -73.992225 40.737917, -73.992654 40.73733, -73.995874 40.738686, -73.995446 40.739272))",0.775,0.267105263,758.0,58.48610385,753.6382222,29.58042975,25.3729992,0.0,22.3870254,189.1,804078.0,0.65875527
2708,360610055011,"POLYGON ((-73.99736 40.729941, -73.996572 40.729552, -73.995812 40.72918, -73.995061 40.72881, -73.994252 40.728412, -73.994751 40.727819, -73.99527 40.727211, -73.995844 40.726526, -73.996185 40.726123, -73.996452 40.725809, -73.996772 40.725432, -73.99761 40.725797, -73.997268 40.726205, -73.996976 40.726553, -73.996659 40.726931, -73.996051 40.727651, -73.995593 40.728194, -73.996206 40.728485, -73.996345 40.728551, -73.996764 40.728754, -73.997118 40.728926, -73.997886 40.72931, -73.99736 40.729941))",0.829,0.372488408,619.0,138.1418429,198.7262348,37.44678492,34.2679076,3.178877319,50.21801839,67.06,752123.0,0.616190208
2709,360610055012,"POLYGON ((-73.9984 40.728734, -73.997886 40.72931, -73.997118 40.728926, -73.996764 40.728754, -73.996345 40.728551, -73.996206 40.728485, -73.995593 40.728194, -73.996051 40.727651, -73.996659 40.726931, -73.997404 40.727304, -73.998169 40.727681, -73.998955 40.728068, -73.9984 40.728734))",0.589,0.168326693,661.0,225.4311201,9.861286061,31.44470041,3.949391544,27.49530887,158.3913405,225.31,741935.0,0.607843507
2710,360610055022,"POLYGON ((-73.996452 40.725809, -73.996185 40.726123, -73.995844 40.726526, -73.99527 40.727211, -73.994751 40.727819, -73.994252 40.728412, -73.993724 40.728152, -73.993147 40.727867, -73.993432 40.727532, -73.99364 40.727289, -73.994129 40.72664, -73.994403 40.726263, -73.994648 40.725931, -73.994466 40.725846, -73.993758 40.725647, -73.993042 40.725452, -73.992209 40.725231, -73.992326 40.724909, -73.992604 40.724136, -73.993458 40.724433, -73.99418 40.724693, -73.994908 40.724951, -73.995329 40.725084, -73.995846 40.725208, -73.996772 40.725432, -73.996452 40.725809))",0.783,0.216931217,607.0,87.16320907,325.3258678,34.22997499,32.05664816,2.173326829,157.8132003,71.08,770664.0,0.631380253
2711,360610056002,"POLYGON ((-73.989576 40.741548, -73.989318 40.741914, -73.989229 40.742031, -73.98904 40.742277, -73.989009 40.742318, -73.988644 40.742814, -73.988194 40.743451, -73.986597 40.742772, -73.987056 40.742142, -73.987529 40.741528, -73.987808 40.741127, -73.987982 40.740873, -73.986366 40.740187, -73.986849 40.739522, -73.989389 40.740592, -73.99007 40.74088, -73.989576 40.741548))",0.687,0.36031746,495.0,154.4853382,377.7371589,72.68831264,25.90409879,46.78421386,844.9013767,81.81,949870.0,0.778197971
2712,360610057001,"POLYGON ((-73.992407 40.730591, -73.991921 40.731166, -73.99146 40.731738, -73.99039 40.731289, -73.990411 40.731155, -73.990459 40.730854, -73.990505 40.730565, -73.990722 40.729897, -73.990757 40.729741, -73.991426 40.729849, -73.992841 40.730079, -73.992407 40.730591))",0.565,0.304189435,439.0,160.8599451,503.2639539,55.34382763,51.96178443,3.382043205,253.9950259,101.93,738054.0,0.604663928
2713,360610057002,"POLYGON ((-73.994878 40.729022, -73.994547 40.729406, -73.994064 40.729978, -73.993638 40.730482, -73.99325 40.730945, -73.992407 40.730591, -73.992841 40.730079, -73.991426 40.729849, -73.990757 40.729741, -73.99092 40.729173, -73.99098 40.728941, -73.991211 40.728048, -73.991285 40.727762, -73.991364 40.72756, -73.991548 40.727089, -73.993147 40.727867, -73.993724 40.728152, -73.994252 40.728412, -73.995061 40.72881, -73.994878 40.729022))",0.734,0.213438735,965.0,84.49174917,272.6961194,23.86219212,18.33340034,5.528791779,42.73440508,0.0,754668.0,0.618275245
2714,360610058001,"POLYGON ((-73.991145 40.745177, -73.990968 40.745421, -73.990518 40.746038, -73.988729 40.745286, -73.987298 40.744682, -73.987746 40.744066, -73.988194 40.743451, -73.989011 40.743796, -73.990701 40.744502, -73.991419 40.744802, -73.991145 40.745177))",0.824,0.202823529,1967.0,81.578825,855.1527555,27.60709651,22.0606701,3.62317931,64.26585676,284.32,780578.0,0.639502475
2715,360610059001,"POLYGON ((-73.995914 40.732847, -73.995489 40.733437, -73.995038 40.733247, -73.993814 40.732731, -73.994297 40.732165, -73.994789 40.731596, -73.996351 40.732255, -73.995914 40.732847))",0.537,0.297297297,421.0,184.2500122,53.99836501,38.93979749,38.93979749,0.0,0.0,83.15,743773.0,0.609349321
2716,360610059003,"POLYGON ((-73.996063 40.730155, -73.995563 40.730715, -73.995343 40.730959, -73.995119 40.731209, -73.994789 40.731596, -73.994036 40.731276, -73.99325 40.730945, -73.993638 40.730482, -73.994064 40.729978, -73.994547 40.729406, -73.994878 40.729022, -73.995061 40.72881, -73.995812 40.72918, -73.996572 40.729552, -73.996063 40.730155))",0.611,0.20959596,736.0,196.1960364,72.83108446,39.14857736,38.87962994,0.268947418,123.9226103,189.1,774688.0,0.634676987
2717,360610060001,"POLYGON ((-73.978498 40.736791, -73.978233 40.736676, -73.97644 40.735901, -73.976364 40.735868, -73.975891 40.735673, -73.975223 40.735398, -73.97514 40.735392, -73.975111 40.73539, -73.97496 40.735369, -73.974826 40.735382, -73.974749 40.735425, -73.974672 40.735398, -73.974433 40.735315, -73.974183 40.734275, -73.97403 40.733694, -73.973953 40.733382, -73.973894 40.733344, -73.973828 40.7333, -73.973795 40.733278, -73.973751 40.733261, -73.973692 40.733241, -73.973646 40.733161, -73.973653 40.733125, -73.973697 40.733088, -73.973769 40.733078, -73.97388 40.733093, -73.973805 40.732803, -73.97365 40.73231, -73.973796 40.732325, -73.974077 40.73247, -73.974243 40.732536, -73.974256 40.732587, -73.97464 40.734132, -73.97467 40.734253, -73.974772 40.734221, -73.97482 40.734217, -73.974872 40.734208, -73.975138 40.734176, -73.975245 40.7342, -73.975556 40.734425, -73.975616 40.734514, -73.975732 40.734687, -73.976094 40.735059, -73.976249 40.735145, -73.976376 40.73517, -73.976721 40.735057, -73.977057 40.734885, -73.977199 40.734908, -73.977317 40.734989, -73.977484 40.735169, -73.977718 40.735422, -73.978192 40.735962, -73.97849 40.736005, -73.978909 40.736164, -73.978498 40.736791))",0.637,0.215363512,555.0,149.1533017,3.901557756,86.0104188,33.42996603,38.00630766,722.5319875,189.1,951706.0,0.779702147
2718,360610061001,"POLYGON ((-73.99505 40.734034, -73.994585 40.734672, -73.994118 40.735313, -73.993617 40.736005, -73.991715 40.735215, -73.992266 40.734532, -73.992792 40.733922, -73.993322 40.733304, -73.993814 40.732731, -73.995038 40.733247, -73.995489 40.733437, -73.99505 40.734034))",0.548,0.171983356,708.0,160.4146518,168.6465504,26.58202203,24.05734456,2.524677472,45.81230572,173.0,737635.0,0.604320655
2719,360610062001,"POLYGON ((-73.978498 40.736791, -73.978052 40.737554, -73.977603 40.738172, -73.977148 40.738796, -73.9767 40.73941, -73.976251 40.740026, -73.976146 40.74017, -73.9758 40.740644, -73.975343 40.741274, -73.974924 40.741847, -73.974406 40.742558, -73.974015 40.743095, -73.973512 40.743782, -73.97223 40.743249, -73.972383 40.743005, -73.972545 40.742692, -73.972632 40.742499, -73.972727 40.742239, -73.972801 40.741976, -73.972854 40.741712, -73.973076 40.740596, -73.973142 40.740441, -73.973146 40.740402, -73.973146 40.740345, -73.973157 40.740109, -73.973192 40.739857, -73.973242 40.739638, -73.973299 40.739446, -73.97338 40.739232, -73.973478 40.739023, -73.973511 40.738964, -73.9736 40.738805, -73.973724 40.738617, -73.974042 40.738174, -73.974393 40.737686, -73.9748 40.73712, -73.974887 40.736989, -73.974987 40.73682, -73.97514 40.7364, -73.975168 40.735991, -73.975134 40.735636, -73.97514 40.735392, -73.975223 40.735398, -73.975891 40.735673, -73.976364 40.735868, -73.97644 40.735901, -73.978233 40.736676, -73.978498 40.736791))",0.757,0.135,574.0,38.37132875,513.5746141,18.08245888,6.316457041,11.76600183,25.83588772,258.84,1032547.0,0.845932581
2720,360610063002,"POLYGON ((-73.998556 40.735002, -73.998274 40.735391, -73.997805 40.736032, -73.996385 40.735432, -73.99612 40.73532, -73.994585 40.734672, -73.99505 40.734034, -73.995489 40.733437, -73.996118 40.733699, -73.998714 40.734784, -73.998556 40.735002))",0.694,0.227142857,508.0,95.09317643,40.57748725,34.58422241,33.38014514,0.0,0.0,191.78,669192.0,0.548247504
2721,360610088001,"POLYGON ((-73.975383 40.749483, -73.974935 40.7501, -73.974449 40.750766, -73.973959 40.751441, -73.973503 40.752065, -73.971263 40.751122, -73.971713 40.750494, -73.969946 40.749747, -73.969743 40.749647, -73.969371 40.749532, -73.96932 40.749517, -73.969545 40.749205, -73.969642 40.749158, -73.96994 40.748908, -73.969987 40.748869, -73.970412 40.749072, -73.972203 40.749823, -73.972692 40.749157, -73.97407 40.749735, -73.974516 40.749117, -73.97497 40.748502, -73.975835 40.748863, -73.975383 40.749483))",0.578,0.154450262,345.0,32.02483064,1275.788604,38.47610014,11.46060006,11.59468139,60.04726077,128.75,1043932.0,0.855259946
2722,360610075002,"POLYGON ((-74.009989 40.735297, -74.00993 40.736004, -74.008322 40.736188, -74.006621 40.736432, -74.006799 40.735723, -74.00698 40.735002, -74.008436 40.734791, -74.010043 40.734589, -74.009989 40.735297))",0.772,0.27032735,614.0,129.5006632,23.92734728,21.34884355,21.34884355,0.0,0.0,254.81,741966.0,0.607868904
2723,360610030014,"POLYGON ((-73.98695 40.720983, -73.986158 40.720745, -73.985319 40.720489, -73.984477 40.720235, -73.985074 40.719083, -73.985911 40.719339, -73.986752 40.719593, -73.987542 40.719833, -73.98695 40.720983))",0.83,0.14159292,360.0,112.0288704,94.45056988,35.89752084,28.69734965,7.200171189,83.95606212,269.57,742670.0,0.608445669
2724,360610133001,"POLYGON ((-73.987388 40.763267, -73.987436 40.763296, -73.987287 40.763537, -73.987255 40.76359, -73.985647 40.762915, -73.986104 40.76229, -73.987594 40.762916, -73.987388 40.763267))",0.826,0.0859375,312.0,204.0877758,83.27327305,23.72853806,23.72853806,0.0,0.0,245.42,863060.0,0.707077327
2725,360610083003,"POLYGON ((-74.007893 40.742574, -74.007705 40.742834, -74.007238 40.74347, -74.006811 40.744061, -74.006385 40.744646, -74.003542 40.743448, -74.003969 40.742863, -74.004416 40.742284, -74.004861 40.741642, -74.005082 40.741336, -74.005158 40.740858, -74.005366 40.740945, -74.00697 40.741628, -74.008204 40.742148, -74.007893 40.742574))",0.728,0.088118812,711.0,91.6745447,397.2078553,34.09178276,24.10893208,7.769480476,128.4368578,246.77,753970.0,0.617703396
2726,360610211001,"POLYGON ((-73.965379 40.813959, -73.964358 40.815501, -73.964167 40.81579, -73.962067 40.818099, -73.961901 40.818048, -73.961819 40.818023, -73.961688 40.817967, -73.961575 40.81791, -73.961423 40.817834, -73.96102 40.817649, -73.960687 40.817511, -73.960714 40.817393, -73.960741 40.817319, -73.960766 40.817197, -73.960768 40.817091, -73.960752 40.816984, -73.960717 40.816872, -73.960663 40.816766, -73.960604 40.816683, -73.960555 40.816585, -73.960538 40.816534, -73.960513 40.816459, -73.960491 40.816346, -73.960485 40.816223, -73.960494 40.816117, -73.960516 40.816005, -73.960561 40.815882, -73.959719 40.815526, -73.960687 40.814192, -73.962106 40.812252, -73.962554 40.812435, -73.963016 40.812624, -73.963809 40.813107, -73.964585 40.813547, -73.964645 40.813581, -73.964865 40.813713, -73.965105 40.813821, -73.965379 40.813959))",0.901,0.04536862,432.0,162.6028354,9.668779233,50.35082558,11.43245445,20.32646975,157.2257606,215.92,659343.0,0.540178535
