"","X","GEOID","geometry","P_WrkAge","Pct_AO1","R_HiWageWk","D1B","D1C","D3A","D3AMM","D3APO","D3B","D4A","D5AR","D5CRI","D1C_Cat","D3B_Cat"
"741",6721,360610242003,"POLYGON ((-73.935817 40.8037, -73.935326 40.804371, -73.934871 40.804995, -73.934391 40.805638, -73.934516 40.805701, -73.93465 40.805856, -73.934752 40.806, -73.934795 40.806092, -73.934818 40.806193, -73.93482 40.806279, -73.934805 40.806353, -73.934758 40.806441, -73.9347 40.806506, -73.934199 40.806841, -73.933828 40.806988, -73.933749 40.807026, -73.933694 40.807053, -73.933641 40.807075, -73.933606 40.80709, -73.933454 40.807155, -73.933219 40.807255, -73.932871 40.806858, -73.931955 40.805861, -73.930938 40.804736, -73.930483 40.804063, -73.930314 40.803812, -73.930045 40.803329, -73.929983 40.802985, -73.930149 40.802884, -73.930236 40.802831, -73.93037 40.802737, -73.93073 40.802427, -73.93099 40.802042, -73.931015 40.802001, -73.931202 40.801755, -73.931388 40.801503, -73.931773 40.800979, -73.932635 40.80135, -73.93365 40.801788, -73.933964 40.801921, -73.934062 40.802077, -73.93631 40.803024, -73.935817 40.8037))",0.753,0.233062331,0.0311626907371588,0.0271901966116395,0.0172550681146278,0.326376936378681,0.274779010997763,0.0844060467823313,0.0081349554159998,0.988431363888643,0.815673741317809,0.815673741,"Low","Low"
"742",6722,360610257001,"POLYGON ((-73.954966 40.810064, -73.953576 40.809477, -73.953277 40.80988, -73.953079 40.810094, -73.952591 40.810765, -73.952101 40.811442, -73.95068 40.810843, -73.951165 40.810173, -73.951664 40.80949, -73.952125 40.808862, -73.952585 40.808238, -73.952952 40.808396, -73.954033 40.80885, -73.95543 40.809429, -73.954966 40.810064))",0.683,0.165242165,0.0829572318934021,0.0814563693362962,0.019333011361437,0.295388781856844,0.464371845353939,0.155497905788796,0.0346573250250528,0.989531214320446,0.627237215734531,0.627237216,"Low","Very High"
"743",6723,360610259001,"POLYGON ((-73.94243 40.823909, -73.941956 40.824555, -73.941503 40.825171, -73.941049 40.825793, -73.940595 40.826414, -73.939602 40.826002, -73.93986 40.825648, -73.940054 40.825379, -73.940515 40.824757, -73.940971 40.824132, -73.941426 40.823507, -73.941917 40.822837, -73.942924 40.82326, -73.94243 40.823909))",0.707,0.220324509,0.142058886739738,0.332298211995663,0.00623811808347102,0.273598640953388,0.290958259662278,0.208886751338547,0.0509527592694755,0.988086814570909,0.609351778876325,0.609351779,"Low","Very High"
"744",6724,360610265005,"POLYGON ((-73.939638 40.850188, -73.939236 40.851179, -73.938284 40.850909, -73.938654 40.849994, -73.938968 40.849295, -73.939915 40.849525, -73.939638 40.850188))",0.662,0.209809264,0.0638297872340425,0.296119651358202,0.00816126396415979,0.22151618284996,0.550510328726259,0.0185111990927459,0,0.989623996600157,0.61015056504905,0.610150565,"Low","Low"
"745",6765,360610287003,"POLYGON ((-73.9289 40.864639, -73.928093 40.86507, -73.927753 40.865267, -73.927269 40.865535, -73.927011 40.865134, -73.92662 40.864525, -73.926011 40.863575, -73.926923 40.863238, -73.927766 40.862926, -73.928206 40.863614, -73.9289 40.864639))",0.697,0.088405797,0.0947775628626692,0.229650416630831,0.0133824057308906,0.171757196738877,0.270629185395679,0.090129469820113,0.0130345529637474,0.990551621777928,0.526327172985134,0.526327173,"Low","Medium"
"746",6766,360610009002,"MULTIPOLYGON (((-74.000454 40.698739, -73.998376 40.698048, -73.998847 40.697141, -74.001039 40.697899, -74.000454 40.698739)), ((-74.002987 40.694803, -74.002834 40.695045, -74.002665 40.69531, -74.002408 40.695703, -74.001267 40.695301, -74.000534 40.695046, -74.000277 40.694959, -74.000701 40.694388, -74.000959 40.694069, -74.001727 40.694322, -74.002333 40.694533, -74.002959 40.694751, -74.002987 40.694803)))",0,0,0,0,0,0.0190494053262881,0,0.0239858196380155,0,0.995467896886576,0.531223937040903,0.531223937,"Low","Low"
"747",6767,360610037001,"POLYGON ((-74.015195 40.726452, -74.01517 40.726577, -74.015143 40.726711, -74.015125 40.72681, -74.011569 40.726445, -74.011376 40.728233, -74.010871 40.72818, -74.010643 40.728172, -74.010544 40.7291, -74.009349 40.728988, -74.008593 40.728915, -74.00709 40.728772, -74.007203 40.72805, -74.00732 40.727328, -74.007379 40.726951, -74.007434 40.726601, -74.007557 40.72584, -74.007571 40.725764, -74.007669 40.725192, -74.00778 40.724564, -74.007857 40.724118, -74.007894 40.723865, -74.007912 40.7237, -74.008302 40.723977, -74.008644 40.724222, -74.009317 40.724702, -74.009644 40.724929, -74.010041 40.725206, -74.010812 40.72579, -74.010916 40.725832, -74.010923 40.725794, -74.010943 40.725662, -74.011056 40.725148, -74.011235 40.724266, -74.011439 40.724284, -74.011732 40.724308, -74.011978 40.724333, -74.01182 40.725083, -74.011653 40.725907, -74.015219 40.726336, -74.015195 40.726452))",0.733,0.473815461,0.0924134966688158,0.0328593320613071,0.115738781533792,0.311818859593223,0.42757096415239,0.0547741240859351,0.0147243178346557,0.988086814570909,0.610370128838065,0.610370129,"Very High","Medium"
"748",6768,360610055013,"POLYGON ((-73.999916 40.726935, -73.998955 40.728068, -73.998169 40.727681, -73.997404 40.727304, -73.996659 40.726931, -73.996976 40.726553, -73.997268 40.726205, -73.99761 40.725797, -73.998361 40.726168, -73.999119 40.726543, -73.999358 40.72666, -73.999916 40.726935))",0.628,0.186528497,0.0842467225445949,0.102687823053402,0.00782223616103483,0.149370287255362,0.190492803610633,0.0992917118865468,0.0094107639550416,0.989398710553574,0.631000113058966,0.631000113,"Low","Low"
"749",6769,360610062002,"POLYGON ((-73.97514 40.7364, -73.974987 40.73682, -73.974887 40.736989, -73.9748 40.73712, -73.974393 40.737686, -73.974042 40.738174, -73.973724 40.738617, -73.9736 40.738805, -73.973511 40.738964, -73.973478 40.739023, -73.97338 40.739232, -73.973299 40.739446, -73.973242 40.739638, -73.973192 40.739857, -73.973157 40.740109, -73.973146 40.740345, -73.973146 40.740402, -73.973142 40.740441, -73.973076 40.740596, -73.972854 40.741712, -73.972801 40.741976, -73.972727 40.742239, -73.972632 40.742499, -73.972545 40.742692, -73.972383 40.743005, -73.97223 40.743249, -73.972109 40.743205, -73.972062 40.743188, -73.972027 40.743176, -73.971989 40.743163, -73.971636 40.743021, -73.971566 40.742993, -73.971832 40.742816, -73.971885 40.742725, -73.971787 40.742651, -73.971934 40.74239, -73.971969 40.742316, -73.972047 40.741925, -73.972144 40.74146, -73.972296 40.740724, -73.972232 40.740732, -73.972185 40.740711, -73.972168 40.74068, -73.972238 40.740335, -73.972306 40.740026, -73.972346 40.740013, -73.972434 40.74003, -73.972494 40.739764, -73.972541 40.739669, -73.972664 40.739231, -73.972634 40.738137, -73.972611 40.737261, -73.972564 40.736647, -73.972531 40.736213, -73.972523 40.736113, -73.972494 40.73581, -73.972633 40.73579, -73.97283 40.735775, -73.972942 40.735799, -73.973919 40.736213, -73.974417 40.736424, -73.974458 40.736309, -73.974471 40.736251, -73.974501 40.736045, -73.974511 40.735924, -73.974513 40.735827, -73.974511 40.73573, -73.974504 40.735633, -73.974439 40.735635, -73.974218 40.735641, -73.973974 40.735537, -73.973313 40.73525, -73.97333 40.735212, -73.973302 40.735185, -73.973274 40.735102, -73.973288 40.735053, -73.973318 40.735017, -73.973391 40.734979, -73.973473 40.734971, -73.973516 40.734978, -73.973546 40.734939, -73.974433 40.735315, -73.974672 40.735398, -73.974749 40.735425, -73.974826 40.735382, -73.97496 40.735369, -73.975111 40.73539, -73.97514 40.735392, -73.975134 40.735636, -73.975168 40.735991, -73.97514 40.7364))",0.722,0.168261563,0.119707715452396,0.125717529669345,0.0123516811223359,0.522302175394479,0.416211175176008,0.109303357039433,0.0210843294362714,0.989782981358469,0.835749900458954,0.8357499,"Low","High"
"750",6770,360610086010,"POLYGON ((-73.97121 40.743541, -73.971141 40.743684, -73.970717 40.744212, -73.970718 40.744235, -73.970263 40.744854, -73.969811 40.745352, -73.969163 40.746048, -73.968737 40.746508, -73.968192 40.747251, -73.967989 40.747484, -73.96793 40.747552, -73.967881 40.747617, -73.967697 40.747866, -73.960211 40.744511, -73.960267 40.744428, -73.960513 40.744108, -73.960652 40.74414, -73.960677 40.74404, -73.960563 40.744024, -73.960833 40.743639, -73.961183 40.743005, -73.961291 40.742894, -73.961381 40.742802, -73.961684 40.741582, -73.961796 40.741131, -73.961911 40.740997, -73.962435 40.739672, -73.962441 40.73964, -73.96262 40.739033, -73.971566 40.742993, -73.97121 40.743541))",0,0,0,0,0,0,0,0,0,0,0,0,"Low","Low"
"751",6771,360610086011,"POLYGON ((-73.973027 40.74445, -73.972576 40.745068, -73.97137 40.744562, -73.970928 40.745183, -73.970828 40.745132, -73.970717 40.745077, -73.970648 40.745035, -73.970263 40.744854, -73.970718 40.744235, -73.970717 40.744212, -73.971141 40.743684, -73.97121 40.743541, -73.971566 40.742993, -73.971636 40.743021, -73.971989 40.743163, -73.972027 40.743176, -73.972062 40.743188, -73.972109 40.743205, -73.97223 40.743249, -73.973512 40.743782, -73.973027 40.74445))",0.715,0.431105048,0.131528046421663,0.0897488339817932,0.00665915678686388,0.405225650915354,0.391456499162436,0.0026202168320095,0.00721195431497745,0.989597515608716,0.953827701412909,0.953827701,"Low","Low"
"752",6872,360610163005,"POLYGON ((-73.981311 40.781026, -73.981064 40.781751, -73.980948 40.782079, -73.980811 40.782473, -73.980473 40.783161, -73.978823 40.782465, -73.979285 40.781839, -73.979586 40.781419, -73.979748 40.781195, -73.98021 40.780561, -73.980673 40.779925, -73.981521 40.780282, -73.981311 40.781026))",0.66,0.184390244,0.0919836664517516,0.233066131165978,0.0939157952539235,0.246299758272914,0.613714645929259,0,0.0121319099277835,0.990048087701882,0.581418840867048,0.581418841,"Very High","Medium"
"753",6873,360610178003,"POLYGON ((-73.937257 40.79347, -73.936808 40.794085, -73.936361 40.794698, -73.935912 40.795312, -73.933647 40.794376, -73.933157 40.795055, -73.933031 40.795226, -73.93292 40.795376, -73.93266 40.795732, -73.9322 40.796359, -73.931743 40.796988, -73.929777 40.796156, -73.929569 40.796041, -73.929543 40.796027, -73.929455 40.795979, -73.929429 40.795964, -73.929256 40.795867, -73.929745 40.795164, -73.93012 40.794631, -73.93022 40.794539, -73.931094 40.79409, -73.933094 40.792982, -73.93346 40.792765, -73.933844 40.79249, -73.935049 40.79169, -73.935217 40.791782, -73.935337 40.791837, -73.935553 40.791842, -73.936792 40.792404, -73.937737 40.792816, -73.937257 40.79347))",0.816,0.131438721,0.0707070707070707,0.0533938372615032,0.017439250680235,0.26539555995013,0.0993901248709684,0.179234310122208,0.0212622697942271,0.988086814570909,0.754893896618226,0.754893897,"Low","High"
"754",6874,360610257002,"POLYGON ((-73.955884 40.808802, -73.95543 40.809429, -73.954033 40.80885, -73.952952 40.808396, -73.952585 40.808238, -73.952917 40.80778, -73.95304 40.80761, -73.9535 40.806981, -73.953878 40.80714, -73.953972 40.80718, -73.954528 40.807415, -73.954949 40.807593, -73.956344 40.808174, -73.955884 40.808802))",0.737,0.338983051,0.0872555340640447,0.138860442041763,0.0108053257801983,0.169061531891199,0.24434141112705,0.0989876183966701,0.0335886964359096,0.988590348646955,0.608756171135227,0.608756171,"Low","Very High"
"755",6875,360610299002,"POLYGON ((-73.918447 40.865109, -73.918107 40.865593, -73.917205 40.866813, -73.917044 40.867026, -73.916588 40.867633, -73.916139 40.868251, -73.915681 40.868889, -73.915183 40.869551, -73.914694 40.870225, -73.914009 40.87116, -73.913814 40.871301, -73.913268 40.871724, -73.912594 40.872254, -73.912481 40.872339, -73.912373 40.872427, -73.912269 40.872518, -73.912169 40.872611, -73.912075 40.872708, -73.911984 40.872807, -73.911937 40.872872, -73.911884 40.872935, -73.911826 40.872995, -73.911763 40.873053, -73.911515 40.873237, -73.911435 40.873297, -73.910587 40.872456, -73.910612 40.870958, -73.911182 40.868729, -73.911771 40.868096, -73.914429 40.864186, -73.915106 40.864384, -73.915911 40.864271, -73.914995 40.863528, -73.915524 40.863041, -73.917063 40.863691, -73.918943 40.864463, -73.918447 40.865109))",0.589,0.224719101,0.0285837094347733,0.0115633801428605,0.00235422779578785,0.0992201514767614,0.0357425019276386,0.108272732140174,0.0142041996282953,0.989822801655299,0.578286779802098,0.57828678,"Low","Medium"
"756",6876,360610317040,"POLYGON ((-74.025294 40.707262, -74.025127 40.708343, -74.024952 40.709474, -74.024679 40.711269, -74.024397 40.713111, -74.018589 40.712201, -74.017894 40.712356, -74.018053 40.711524, -74.018168 40.710925, -74.018253 40.710485, -74.018336 40.710206, -74.018368 40.710084, -74.018478 40.709684, -74.018694 40.70889, -74.018816 40.708447, -74.018863 40.70815, -74.018872 40.708031, -74.018823 40.707972, -74.018774 40.707972, -74.018665 40.707932, -74.01821 40.707824, -74.018467 40.707132, -74.018665 40.707162, -74.018853 40.707122, -74.018981 40.707033, -74.01912 40.707033, -74.019215 40.706554, -74.019317 40.706292, -74.019337 40.706144, -74.019327 40.706035, -74.019241 40.705745, -74.019199 40.7056, -74.018913 40.704734, -74.018243 40.704583, -74.018017 40.70464, -74.017716 40.704677, -74.017497 40.704696, -74.017503 40.704571, -74.018669 40.704439, -74.018487 40.704201, -74.01749 40.704358, -74.017549 40.704281, -74.018642 40.70415, -74.01951 40.703854, -74.019677 40.704148, -74.019761 40.704157, -74.025676 40.704764, -74.025294 40.707262))",0,0,0,0,0,0,0,0,0,0,0,0,"Low","Low"
"757",6877,360610088006,"POLYGON ((-73.972203 40.749823, -73.970412 40.749072, -73.969987 40.748869, -73.970452 40.748212, -73.970532 40.748244, -73.970937 40.748407, -73.972692 40.749157, -73.972203 40.749823))",0.639,0.194513716,0.102299591661294,0.277939635700141,0.0853418255511035,0.392887814948763,0.546040064859568,0.188979116206026,0.0444124587747394,0.989279447282423,0.790360002687199,0.790360003,"Very High","Very High"
"758",6878,360610281002,"POLYGON ((-73.935825 40.855369, -73.935668 40.85566, -73.935533 40.855853, -73.935348 40.856119, -73.934848 40.85681, -73.934848 40.856845, -73.934912 40.856892, -73.935602 40.857109, -73.934512 40.858615, -73.934397 40.858836, -73.934088 40.859382, -73.933994 40.859414, -73.933845 40.859456, -73.933699 40.859504, -73.933556 40.859557, -73.933416 40.859615, -73.933281 40.859678, -73.933149 40.859746, -73.933022 40.859819, -73.93215 40.859527, -73.932182 40.859517, -73.932212 40.859504, -73.93224 40.859488, -73.932264 40.859469, -73.932284 40.859448, -73.932983 40.858113, -73.933406 40.857323, -73.933432 40.857271, -73.933681 40.856783, -73.933703 40.856737, -73.934266 40.855581, -73.934627 40.854501, -73.936038 40.854915, -73.935825 40.855369))",0.638,0.299196787,0.176230388996346,0.232305399998525,0.00902997802096654,0.131255419316579,0.189153787863835,0.0771066994968768,0.0128520493888577,0.991280441900556,0.556908804016379,0.556908804,"Low","Medium"
"759",6879,360610002010,"POLYGON ((-73.986546 40.709297, -73.984547 40.709495, -73.984189 40.705582, -73.985852 40.705415, -73.986434 40.705349, -73.986429 40.705083, -73.98653 40.704979, -73.986513 40.705485, -73.986268 40.705788, -73.986546 40.709297))",0,0,0,0,0,0,0,0,0,0,0,0,"Low","Low"
"760",6880,360610002020,"POLYGON ((-73.984547 40.709495, -73.98124 40.709825, -73.981278 40.710224, -73.980656 40.710245, -73.979801 40.710275, -73.978725 40.710474, -73.977787 40.710671, -73.977381 40.710984, -73.97705 40.711292, -73.976842 40.711433, -73.975933 40.712907, -73.972789 40.709378, -73.97306 40.709179, -73.973243 40.709044, -73.974264 40.708298, -73.974431 40.708169, -73.974554 40.708079, -73.97482 40.707883, -73.97502 40.707736, -73.975476 40.707492, -73.979069 40.705963, -73.979233 40.705769, -73.979479 40.705825, -73.980332 40.705846, -73.980907 40.705907, -73.982248 40.705829, -73.982255 40.705718, -73.981034 40.705789, -73.980967 40.705695, -73.981021 40.705503, -73.98107 40.705534, -73.981136 40.705574, -73.981143 40.70565, -73.981195 40.705679, -73.981274 40.705677, -73.981413 40.705703, -73.981505 40.7057, -73.981601 40.705658, -73.981648 40.705574, -73.982033 40.705515, -73.98221 40.70554, -73.982329 40.705552, -73.982449 40.705547, -73.982455 40.705509, -73.982572 40.705518, -73.982748 40.705532, -73.982741 40.705576, -73.982825 40.705558, -73.98308 40.705519, -73.98308 40.70548, -73.983227 40.705482, -73.983351 40.705451, -73.983398 40.705467, -73.983426 40.705577, -73.983442 40.705645, -73.984189 40.705582, -73.984547 40.709495))",0,0,0,0,0,0,0,0,0,0,0,0,"Low","Low"
"761",6890,360610006004,"POLYGON ((-73.990125 40.713382, -73.9886 40.713511, -73.987062 40.713638, -73.986926 40.712903, -73.98759 40.712845, -73.988484 40.712769, -73.989326 40.712699, -73.989971 40.712646, -73.990125 40.713382))",0.593,0,0.0399742101869762,0.296274214391352,0.0789026212884429,0.134913213132638,0.364469891373978,0,0.0607826851588308,0.988643409439505,0.7371002177614,0.737100218,"Very High","Very High"
"762",6891,360610006005,"POLYGON ((-73.989971 40.712646, -73.989326 40.712699, -73.988484 40.712769, -73.98759 40.712845, -73.986926 40.712903, -73.986742 40.711536, -73.987398 40.711471, -73.988013 40.711412, -73.988311 40.711384, -73.989062 40.71131, -73.989492 40.711267, -73.989734 40.711243, -73.989848 40.711917, -73.989971 40.712646))",0.42,0.060179257,0.0481409843111971,0.255483546936155,0.0024050729095729,0.398145264212467,0.205925378411786,0.405340696294911,0.115118172665463,0.989146943515551,0.752603223655213,0.752603224,"Low","Very High"
"763",6892,360610006006,"POLYGON ((-73.989492 40.711267, -73.989062 40.71131, -73.988311 40.711384, -73.988013 40.711412, -73.987398 40.711471, -73.986742 40.711536, -73.98662 40.710464, -73.986612 40.710391, -73.986605 40.710284, -73.986546 40.709297, -73.988509 40.709148, -73.988698 40.70997, -73.989387 40.709891, -73.989384 40.709954, -73.989424 40.710053, -73.989406 40.710143, -73.989461 40.710868, -73.989492 40.711267))",0.662,0.255481411,0.0556630131098216,0.195229269757716,0.0012186304156703,0.29247886489288,0.137923672920317,0.183718460204681,0.0125004999840804,0.99073708752768,0.792217282947267,0.792217283,"Low","Medium"
"764",6893,360610007002,"POLYGON ((-74.010676 40.707116, -74.010586 40.707059, -74.010542 40.707031, -74.010337 40.706903, -74.009502 40.706379, -74.009866 40.705797, -74.010276 40.705946, -74.01042 40.705998, -74.01119 40.706278, -74.010676 40.707116))",0,0,0,0,0,0,0,0,0,0.996302739784636,0.508617059450992,0.508617059,"Low","Low"
